week,lat_bin,lon_bin,flash_count
2024-06-10,37.5,-91.5,270
2024-06-10,37.5,-91.0,270
2024-06-10,37.5,-89.5,270
2024-06-10,37.5,-89.0,90
2024-06-10,37.5,-86.0,180
2024-06-10,37.5,-85.5,90
2024-06-10,37.5,-84.5,90
2024-06-10,37.5,-76.5,90
2024-06-10,37.5,-76.0,90
2024-06-10,37.5,-72.0,900
2024-06-10,37.5,-71.5,270
2024-06-10,37.5,-70.5,90
2024-06-10,37.5,-69.5,180
2024-06-10,37.5,-69.0,450
2024-06-10,37.5,-68.0,90
2024-06-10,37.5,-66.0,90
2024-06-10,38.0,-120.0,270
2024-06-10,38.0,-119.5,270
2024-06-10,38.0,-119.0,90
2024-06-10,38.0,-109.0,360
2024-06-10,38.0,-108.5,90
2024-06-10,38.0,-107.5,90
2024-06-10,38.0,-107.0,180
2024-06-10,38.0,-106.5,270
2024-06-10,38.0,-106.0,540
2024-06-10,38.0,-105.5,450
2024-06-10,38.0,-105.0,1800
2024-06-10,38.0,-104.5,810
2024-06-10,38.0,-104.0,1080
2024-06-10,38.0,-103.5,90
2024-06-10,38.0,-103.0,180
2024-06-10,38.0,-102.5,90
2024-06-10,38.0,-102.0,1170
2024-06-10,38.0,-101.5,1170
2024-06-10,38.0,-101.0,1170
2024-06-10,38.0,-100.5,990
2024-06-10,38.0,-100.0,900
2024-06-10,38.0,-99.5,1350
2024-06-10,38.0,-99.0,2070
2024-06-10,38.0,-98.5,450
2024-06-10,38.0,-98.0,1260
2024-06-10,38.0,-97.5,4410
2024-06-10,38.0,-97.0,5130
2024-06-10,38.0,-96.5,180
2024-06-10,38.0,-94.0,900
2024-06-10,38.0,-93.5,1260
2024-06-10,38.0,-93.0,450
2024-06-10,38.0,-92.5,90
2024-06-10,38.0,-91.0,720
2024-06-10,38.0,-85.5,180
2024-06-10,38.0,-84.5,90
2024-06-10,38.0,-77.5,180
2024-06-10,38.0,-77.0,180
2024-06-10,38.0,-76.5,1080
2024-06-10,38.0,-76.0,180
2024-06-10,38.0,-75.5,180
2024-06-10,38.0,-75.0,90
2024-06-10,38.0,-74.5,180
2024-06-10,38.0,-74.0,360
2024-06-10,38.0,-72.0,270
2024-06-10,38.0,-71.5,630
2024-06-10,38.0,-71.0,2880
2024-06-10,38.0,-70.5,1440
2024-06-10,38.0,-70.0,2340
2024-06-10,38.0,-69.5,90
2024-06-10,38.0,-69.0,90
2024-06-10,38.0,-68.0,90
2024-06-10,38.0,-67.5,90
2024-06-10,38.0,-66.5,90
2024-06-10,38.5,-119.5,810
2024-06-10,38.5,-119.0,180
2024-06-10,38.5,-118.5,180
2024-06-10,38.5,-111.0,90
2024-06-10,38.5,-109.5,180
2024-06-10,38.5,-109.0,180
2024-06-10,38.5,-107.5,90
2024-06-10,38.5,-106.5,270
2024-06-10,38.5,-106.0,360
2024-06-10,38.5,-105.5,810
2024-06-10,38.5,-105.0,360
2024-06-10,38.5,-104.5,540
2024-06-10,38.5,-104.0,180
2024-06-10,38.5,-103.0,720
2024-06-10,38.5,-102.5,450
2024-06-10,38.5,-102.0,990
2024-06-10,38.5,-101.5,1440
2024-06-10,38.5,-101.0,1350
2024-06-10,38.5,-100.5,630
2024-06-10,38.5,-100.0,810
2024-06-10,38.5,-99.5,990
2024-06-10,38.5,-99.0,5760
2024-06-10,38.5,-98.5,3690
2024-06-10,38.5,-98.0,2520
2024-06-10,38.5,-97.5,4950
2024-06-10,38.5,-97.0,8190
2024-06-10,38.5,-96.5,540
2024-06-10,38.5,-95.0,90
2024-06-10,38.5,-94.5,180
2024-06-10,38.5,-94.0,1260
2024-06-10,38.5,-93.5,1440
2024-06-10,38.5,-93.0,3240
2024-06-10,38.5,-92.5,2250
2024-06-10,38.5,-92.0,360
2024-06-10,38.5,-91.0,270
2024-06-10,38.5,-90.5,180
2024-06-10,38.5,-86.0,90
2024-06-10,38.5,-85.5,90
2024-06-10,38.5,-85.0,180
2024-06-10,38.5,-83.0,180
2024-06-10,38.5,-76.0,360
2024-06-10,38.5,-75.5,270
2024-06-10,38.5,-74.5,90
2024-06-10,38.5,-74.0,180
2024-06-10,38.5,-71.5,90
2024-06-10,38.5,-70.5,450
2024-06-10,38.5,-70.0,180
2024-06-10,39.0,-119.0,90
2024-06-10,39.0,-117.5,90
2024-06-10,39.0,-110.5,180
2024-06-10,39.0,-109.5,360
2024-06-10,39.0,-109.0,90
2024-06-10,39.0,-108.5,90
2024-06-10,39.0,-108.0,180
2024-06-10,39.0,-107.0,90
2024-06-10,39.0,-106.5,540
2024-06-10,39.0,-106.0,270
2024-06-10,39.0,-105.5,360
2024-06-10,39.0,-105.0,540
2024-06-10,39.0,-104.5,360
2024-06-10,39.0,-104.0,90
2024-06-10,39.0,-103.5,630
2024-06-10,39.0,-103.0,720
2024-06-10,39.0,-102.5,270
2024-06-10,39.0,-102.0,990
2024-06-10,39.0,-101.5,360
2024-06-10,39.0,-101.0,1530
2024-06-10,39.0,-100.5,630
2024-06-10,39.0,-100.0,540
2024-06-10,39.0,-99.5,270
2024-06-10,39.0,-99.0,3150
2024-06-10,39.0,-98.5,2340
2024-06-10,39.0,-98.0,2160
2024-06-10,39.0,-97.5,4500
2024-06-10,39.0,-97.0,4770
2024-06-10,39.0,-96.5,7740
2024-06-10,39.0,-96.0,3330
2024-06-10,39.0,-95.5,720
2024-06-10,39.0,-95.0,2430
2024-06-10,39.0,-94.5,1800
2024-06-10,39.0,-94.0,5580
2024-06-10,39.0,-93.5,3330
2024-06-10,39.0,-93.0,2700
2024-06-10,39.0,-92.5,1350
2024-06-10,39.0,-92.0,90
2024-06-10,39.0,-91.5,180
2024-06-10,39.0,-91.0,180
2024-06-10,39.0,-90.5,540
2024-06-10,39.0,-90.0,360
2024-06-10,39.0,-88.5,90
2024-06-10,39.0,-87.0,90
2024-06-10,39.0,-86.5,990
2024-06-10,39.0,-85.0,90
2024-06-10,39.0,-83.0,180
2024-06-10,39.0,-82.5,630
2024-06-10,39.0,-82.0,270
2024-06-10,39.0,-81.5,720
2024-06-10,39.0,-80.0,90
2024-06-10,39.0,-79.0,180
2024-06-10,39.0,-78.5,90
2024-06-10,39.0,-78.0,90
2024-06-10,39.0,-75.5,720
2024-06-10,39.0,-69.5,90
2024-06-10,39.5,-119.0,90
2024-06-10,39.5,-117.5,90
2024-06-10,39.5,-117.0,90
2024-06-10,39.5,-116.5,180
2024-06-10,39.5,-110.0,90
2024-06-10,39.5,-109.5,270
2024-06-10,39.5,-109.0,180
2024-06-10,39.5,-108.5,90
2024-06-10,39.5,-107.5,90
2024-06-10,39.5,-107.0,270
2024-06-10,39.5,-106.0,540
2024-06-10,39.5,-105.5,540
2024-06-10,39.5,-105.0,180
2024-06-10,39.5,-104.5,180
2024-06-10,39.5,-104.0,360
2024-06-10,39.5,-103.5,1530
2024-06-10,39.5,-103.0,720
2024-06-10,39.5,-102.5,90
2024-06-10,39.5,-102.0,360
2024-06-10,39.5,-101.5,180
2024-06-10,39.5,-101.0,540
2024-06-10,39.5,-100.5,540
2024-06-10,39.5,-100.0,2700
2024-06-10,39.5,-99.5,2160
2024-06-10,39.5,-99.0,810
2024-06-10,39.5,-98.5,1350
2024-06-10,39.5,-98.0,2250
2024-06-10,39.5,-97.5,4320
2024-06-10,39.5,-97.0,4860
2024-06-10,39.5,-96.5,6570
2024-06-10,39.5,-96.0,4050
2024-06-10,39.5,-95.5,2430
2024-06-10,39.5,-95.0,3510
2024-06-10,39.5,-94.5,2340
2024-06-10,39.5,-94.0,1800
2024-06-10,39.5,-93.5,5130
2024-06-10,39.5,-93.0,5220
2024-06-10,39.5,-92.5,2610
2024-06-10,39.5,-92.0,2790
2024-06-10,39.5,-91.5,540
2024-06-10,39.5,-91.0,1800
2024-06-10,39.5,-90.5,990
2024-06-10,39.5,-90.0,540
2024-06-10,39.5,-89.5,270
2024-06-10,39.5,-89.0,450
2024-06-10,39.5,-88.0,90
2024-06-10,39.5,-87.5,90
2024-06-10,39.5,-87.0,360
2024-06-10,39.5,-86.5,270
2024-06-10,39.5,-86.0,630
2024-06-10,39.5,-85.5,90
2024-06-10,39.5,-83.0,360
2024-06-10,39.5,-82.5,360
2024-06-10,39.5,-82.0,1890
2024-06-10,39.5,-81.5,180
2024-06-10,39.5,-81.0,90
2024-06-10,39.5,-80.5,360
2024-06-10,39.5,-80.0,360
2024-06-10,39.5,-79.5,90
2024-06-10,39.5,-79.0,270
2024-06-10,39.5,-78.5,720
2024-06-10,39.5,-76.0,720
2024-06-10,39.5,-75.0,90
2024-06-10,39.5,-74.0,180
2024-06-10,40.0,-117.0,90
2024-06-10,40.0,-116.5,360
2024-06-10,40.0,-110.5,90
2024-06-10,40.0,-107.5,180
2024-06-10,40.0,-107.0,90
2024-06-10,40.0,-106.5,180
2024-06-10,40.0,-106.0,360
2024-06-10,40.0,-105.5,360
2024-06-10,40.0,-105.0,720
2024-06-10,40.0,-104.5,630
2024-06-10,40.0,-104.0,2250
2024-06-10,40.0,-103.5,2070
2024-06-10,40.0,-103.0,3420
2024-06-10,40.0,-102.5,1530
2024-06-10,40.0,-102.0,630
2024-06-10,40.0,-101.5,1350
2024-06-10,40.0,-101.0,900
2024-06-10,40.0,-100.5,1080
2024-06-10,40.0,-100.0,1530
2024-06-10,40.0,-99.5,2520
2024-06-10,40.0,-99.0,900
2024-06-10,40.0,-98.5,720
2024-06-10,40.0,-98.0,1620
2024-06-10,40.0,-97.5,1350
2024-06-10,40.0,-97.0,3690
2024-06-10,40.0,-96.5,1890
2024-06-10,40.0,-96.0,1890
2024-06-10,40.0,-95.5,1080
2024-06-10,40.0,-95.0,1080
2024-06-10,40.0,-94.5,180
2024-06-10,40.0,-94.0,180
2024-06-10,40.0,-93.5,90
2024-06-10,40.0,-93.0,3780
2024-06-10,40.0,-92.5,3780
2024-06-10,40.0,-92.0,2790
2024-06-10,40.0,-91.5,2070
2024-06-10,40.0,-91.0,630
2024-06-10,40.0,-90.5,180
2024-06-10,40.0,-90.0,270
2024-06-10,40.0,-89.5,900
2024-06-10,40.0,-89.0,810
2024-06-10,40.0,-88.5,1170
2024-06-10,40.0,-88.0,1890
2024-06-10,40.0,-87.5,1260
2024-06-10,40.0,-87.0,2700
2024-06-10,40.0,-86.5,720
2024-06-10,40.0,-86.0,990
2024-06-10,40.0,-85.5,90
2024-06-10,40.0,-83.5,180
2024-06-10,40.0,-83.0,450
2024-06-10,40.0,-82.5,360
2024-06-10,40.0,-82.0,1260
2024-06-10,40.0,-81.5,90
2024-06-10,40.0,-81.0,630
2024-06-10,40.0,-80.5,90
2024-06-10,40.0,-80.0,270
2024-06-10,40.0,-79.5,180
2024-06-10,40.0,-79.0,90
2024-06-10,40.0,-78.5,90
2024-06-10,40.0,-76.5,180
2024-06-10,40.0,-75.5,90
2024-06-10,40.0,-75.0,990
2024-06-10,40.0,-74.5,720
2024-06-10,40.0,-74.0,90
2024-06-10,40.0,-73.5,270
2024-06-10,40.5,-116.5,180
2024-06-10,40.5,-116.0,90
2024-06-10,40.5,-111.0,90
2024-06-10,40.5,-110.5,360
2024-06-10,40.5,-110.0,180
2024-06-10,40.5,-109.5,90
2024-06-10,40.5,-109.0,270
2024-06-10,40.5,-107.5,90
2024-06-10,40.5,-106.5,270
2024-06-10,40.5,-106.0,270
2024-06-10,40.5,-105.5,630
2024-06-10,40.5,-105.0,540
2024-06-10,40.5,-104.5,720
2024-06-10,40.5,-104.0,3780
2024-06-10,40.5,-103.5,4320
2024-06-10,40.5,-103.0,1530
2024-06-10,40.5,-102.5,2070
2024-06-10,40.5,-102.0,810
2024-06-10,40.5,-101.5,810
2024-06-10,40.5,-101.0,1080
2024-06-10,40.5,-100.5,180
2024-06-10,40.5,-100.0,360
2024-06-10,40.5,-99.5,90
2024-06-10,40.5,-99.0,810
2024-06-10,40.5,-98.5,450
2024-06-10,40.5,-98.0,540
2024-06-10,40.5,-97.5,180
2024-06-10,40.5,-97.0,1440
2024-06-10,40.5,-96.5,1800
2024-06-10,40.5,-96.0,1800
2024-06-10,40.5,-95.5,810
2024-06-10,40.5,-95.0,1890
2024-06-10,40.5,-94.5,270
2024-06-10,40.5,-94.0,90
2024-06-10,40.5,-93.5,90
2024-06-10,40.5,-92.5,360
2024-06-10,40.5,-92.0,1890
2024-06-10,40.5,-91.5,2700
2024-06-10,40.5,-91.0,3600
2024-06-10,40.5,-90.5,1170
2024-06-10,40.5,-90.0,1260
2024-06-10,40.5,-89.5,1800
2024-06-10,40.5,-89.0,1170
2024-06-10,40.5,-88.5,2340
2024-06-10,40.5,-88.0,900
2024-06-10,40.5,-87.5,1260
2024-06-10,40.5,-87.0,1620
2024-06-10,40.5,-86.5,810
2024-06-10,40.5,-86.0,450
2024-06-10,40.5,-81.0,90
2024-06-10,40.5,-80.5,90
2024-06-10,40.5,-80.0,270
2024-06-10,40.5,-79.5,90
2024-06-10,40.5,-78.0,90
2024-06-10,40.5,-77.5,90
2024-06-10,40.5,-76.0,90
2024-06-10,40.5,-75.5,180
2024-06-10,40.5,-74.5,180
2024-06-10,40.5,-74.0,1170
2024-06-10,40.5,-73.5,180
2024-06-10,40.5,-73.0,90
2024-06-10,40.5,-72.5,90
2024-06-10,41.0,-116.5,90
2024-06-10,41.0,-116.0,360
2024-06-10,41.0,-114.5,90
2024-06-10,41.0,-114.0,90
2024-06-10,41.0,-113.0,90
2024-06-10,41.0,-110.5,90
2024-06-10,41.0,-110.0,90
2024-06-10,41.0,-109.5,270
2024-06-10,41.0,-109.0,180
2024-06-10,41.0,-108.0,180
2024-06-10,41.0,-107.5,90
2024-06-10,41.0,-106.0,90
2024-06-10,41.0,-105.0,630
2024-06-10,41.0,-104.5,720
2024-06-10,41.0,-104.0,1260
2024-06-10,41.0,-103.5,1260
2024-06-10,41.0,-103.0,1440
2024-06-10,41.0,-102.5,810
2024-06-10,41.0,-102.0,1260
2024-06-10,41.0,-101.5,900
2024-06-10,41.0,-101.0,360
2024-06-10,41.0,-100.5,360
2024-06-10,41.0,-100.0,720
2024-06-10,41.0,-99.5,360
2024-06-10,41.0,-99.0,360
2024-06-10,41.0,-98.5,90
2024-06-10,41.0,-98.0,720
2024-06-10,41.0,-97.5,360
2024-06-10,41.0,-96.5,540
2024-06-10,41.0,-96.0,2520
2024-06-10,41.0,-95.5,450
2024-06-10,41.0,-95.0,360
2024-06-10,41.0,-94.5,90
2024-06-10,41.0,-92.0,900
2024-06-10,41.0,-91.5,1170
2024-06-10,41.0,-91.0,1260
2024-06-10,41.0,-90.5,1710
2024-06-10,41.0,-90.0,1980
2024-06-10,41.0,-89.5,810
2024-06-10,41.0,-89.0,450
2024-06-10,41.0,-88.5,630
2024-06-10,41.0,-88.0,1530
2024-06-10,41.0,-87.5,1980
2024-06-10,41.0,-87.0,1710
2024-06-10,41.0,-86.5,630
2024-06-10,41.0,-82.0,90
2024-06-10,41.0,-80.0,90
2024-06-10,41.0,-79.5,90
2024-06-10,41.0,-78.5,270
2024-06-10,41.0,-76.5,180
2024-06-10,41.0,-76.0,90
2024-06-10,41.0,-75.5,630
2024-06-10,41.0,-75.0,450
2024-06-10,41.0,-74.5,540
2024-06-10,41.0,-74.0,180
2024-06-10,41.0,-73.5,1170
2024-06-10,41.0,-73.0,90
2024-06-10,41.0,-72.5,90
2024-06-10,41.5,-120.0,90
2024-06-10,41.5,-119.5,180
2024-06-10,41.5,-119.0,90
2024-06-10,41.5,-115.5,90
2024-06-10,41.5,-115.0,90
2024-06-10,41.5,-113.0,180
2024-06-10,41.5,-112.5,90
2024-06-10,41.5,-112.0,90
2024-06-10,41.5,-111.5,90
2024-06-10,41.5,-109.5,90
2024-06-10,41.5,-109.0,90
2024-06-10,41.5,-108.5,90
2024-06-10,41.5,-107.5,90
2024-06-10,41.5,-107.0,180
2024-06-10,41.5,-106.5,180
2024-06-10,41.5,-105.5,90
2024-06-10,41.5,-104.5,720
2024-06-10,41.5,-104.0,540
2024-06-10,41.5,-103.5,720
2024-06-10,41.5,-103.0,810
2024-06-10,41.5,-102.5,3510
2024-06-10,41.5,-102.0,1800
2024-06-10,41.5,-101.5,1080
2024-06-10,41.5,-101.0,630
2024-06-10,41.5,-100.5,810
2024-06-10,41.5,-100.0,630
2024-06-10,41.5,-99.5,180
2024-06-10,41.5,-99.0,270
2024-06-10,41.5,-98.5,630
2024-06-10,41.5,-98.0,1440
2024-06-10,41.5,-97.5,2340
2024-06-10,41.5,-97.0,720
2024-06-10,41.5,-96.5,450
2024-06-10,41.5,-96.0,1170
2024-06-10,41.5,-95.5,540
2024-06-10,41.5,-95.0,360
2024-06-10,41.5,-94.5,360
2024-06-10,41.5,-93.5,90
2024-06-10,41.5,-92.0,180
2024-06-10,41.5,-91.5,810
2024-06-10,41.5,-91.0,450
2024-06-10,41.5,-90.5,360
2024-06-10,41.5,-90.0,720
2024-06-10,41.5,-89.5,180
2024-06-10,41.5,-88.5,180
2024-06-10,41.5,-88.0,270
2024-06-10,41.5,-87.5,360
2024-06-10,41.5,-87.0,1710
2024-06-10,41.5,-86.5,180
2024-06-10,41.5,-86.0,180
2024-06-10,41.5,-85.5,180
2024-06-10,41.5,-85.0,720
2024-06-10,41.5,-78.0,90
2024-06-10,41.5,-77.0,360
2024-06-10,41.5,-76.0,270
2024-06-10,41.5,-75.5,180
2024-06-10,41.5,-74.5,90
2024-06-10,41.5,-74.0,180
2024-06-10,41.5,-72.0,90
2024-06-10,41.5,-71.5,180
2024-06-10,42.0,-118.0,90
2024-06-10,42.0,-117.5,90
2024-06-10,42.0,-114.5,90
2024-06-10,42.0,-112.5,360
2024-06-10,42.0,-112.0,180
2024-06-10,42.0,-111.5,180
2024-06-10,42.0,-110.5,270
2024-06-10,42.0,-110.0,90
2024-06-10,42.0,-109.0,270
2024-06-10,42.0,-108.0,90
2024-06-10,42.0,-107.5,270
2024-06-10,42.0,-107.0,90
2024-06-10,42.0,-106.5,360
2024-06-10,42.0,-106.0,180
2024-06-10,42.0,-105.5,180
2024-06-10,42.0,-105.0,900
2024-06-10,42.0,-104.5,450
2024-06-10,42.0,-104.0,90
2024-06-10,42.0,-103.5,630
2024-06-10,42.0,-103.0,540
2024-06-10,42.0,-102.5,1170
2024-06-10,42.0,-102.0,900
2024-06-10,42.0,-101.5,630
2024-06-10,42.0,-101.0,630
2024-06-10,42.0,-100.5,720
2024-06-10,42.0,-100.0,720
2024-06-10,42.0,-99.5,450
2024-06-10,42.0,-99.0,540
2024-06-10,42.0,-98.5,720
2024-06-10,42.0,-98.0,720
2024-06-10,42.0,-97.5,3150
2024-06-10,42.0,-97.0,3960
2024-06-10,42.0,-96.5,1800
2024-06-10,42.0,-96.0,360
2024-06-10,42.0,-95.5,1620
2024-06-10,42.0,-95.0,1800
2024-06-10,42.0,-94.5,630
2024-06-10,42.0,-94.0,540
2024-06-10,42.0,-93.5,270
2024-06-10,42.0,-93.0,360
2024-06-10,42.0,-92.5,180
2024-06-10,42.0,-92.0,810
2024-06-10,42.0,-91.5,270
2024-06-10,42.0,-91.0,540
2024-06-10,42.0,-90.0,360
2024-06-10,42.0,-89.5,360
2024-06-10,42.0,-89.0,90
2024-06-10,42.0,-88.5,90
2024-06-10,42.0,-87.5,180
2024-06-10,42.0,-85.0,540
2024-06-10,42.0,-84.5,90
2024-06-10,42.0,-76.0,90
2024-06-10,42.0,-74.0,360
2024-06-10,42.0,-73.5,540
2024-06-10,42.0,-73.0,180
2024-06-10,42.0,-72.5,450
2024-06-10,42.0,-72.0,450
2024-06-10,42.0,-71.5,810
2024-06-10,42.0,-69.0,90
2024-06-10,42.5,-119.5,90
2024-06-10,42.5,-118.5,90
2024-06-10,42.5,-118.0,90
2024-06-10,42.5,-117.5,90
2024-06-10,42.5,-114.5,90
2024-06-10,42.5,-114.0,90
2024-06-10,42.5,-113.0,90
2024-06-10,42.5,-112.0,90
2024-06-10,42.5,-111.0,180
2024-06-10,42.5,-109.5,90
2024-06-10,42.5,-108.5,360
2024-06-10,42.5,-107.5,90
2024-06-10,42.5,-106.5,90
2024-06-10,42.5,-106.0,180
2024-06-10,42.5,-105.0,90
2024-06-10,42.5,-104.5,630
2024-06-10,42.5,-104.0,540
2024-06-10,42.5,-103.5,720
2024-06-10,42.5,-103.0,450
2024-06-10,42.5,-102.5,180
2024-06-10,42.5,-102.0,540
2024-06-10,42.5,-101.5,180
2024-06-10,42.5,-101.0,180
2024-06-10,42.5,-100.5,90
2024-06-10,42.5,-100.0,450
2024-06-10,42.5,-99.5,450
2024-06-10,42.5,-99.0,540
2024-06-10,42.5,-98.5,360
2024-06-10,42.5,-98.0,90
2024-06-10,42.5,-97.0,90
2024-06-10,42.5,-96.0,270
2024-06-10,42.5,-95.5,180
2024-06-10,42.5,-95.0,90
2024-06-10,42.5,-94.5,90
2024-06-10,42.5,-94.0,540
2024-06-10,42.5,-93.5,990
2024-06-10,42.5,-93.0,270
2024-06-10,42.5,-92.5,90
2024-06-10,42.5,-92.0,90
2024-06-10,42.5,-91.5,360
2024-06-10,42.5,-91.0,540
2024-06-10,42.5,-90.5,360
2024-06-10,42.5,-90.0,540
2024-06-10,42.5,-89.5,360
2024-06-10,42.5,-89.0,90
2024-06-10,42.5,-88.5,450
2024-06-10,42.5,-87.0,450
2024-06-10,42.5,-86.0,90
2024-06-10,42.5,-85.5,90
2024-06-10,42.5,-83.5,360
2024-06-10,42.5,-83.0,180
2024-06-10,42.5,-76.0,90
2024-06-10,42.5,-71.5,90
2024-06-10,42.5,-71.0,90
2024-06-10,42.5,-70.5,180
2024-06-10,43.0,-120.5,90
2024-06-10,43.0,-118.5,180
2024-06-10,43.0,-117.5,180
2024-06-10,43.0,-112.5,360
2024-06-10,43.0,-111.5,90
2024-06-10,43.0,-111.0,90
2024-06-10,43.0,-110.5,90
2024-06-10,43.0,-110.0,180
2024-06-10,43.0,-109.5,90
2024-06-10,43.0,-109.0,90
2024-06-10,43.0,-108.5,180
2024-06-10,43.0,-107.5,90
2024-06-10,43.0,-104.5,450
2024-06-10,43.0,-104.0,180
2024-06-10,43.0,-103.5,1170
2024-06-10,43.0,-103.0,450
2024-06-10,43.0,-102.5,90
2024-06-10,43.0,-102.0,540
2024-06-10,43.0,-101.5,630
2024-06-10,43.0,-101.0,540
2024-06-10,43.0,-100.5,90
2024-06-10,43.0,-100.0,720
2024-06-10,43.0,-99.5,630
2024-06-10,43.0,-99.0,450
2024-06-10,43.0,-98.5,720
2024-06-10,43.0,-98.0,270
2024-06-10,43.0,-97.5,180
2024-06-10,43.0,-97.0,180
2024-06-10,43.0,-96.5,90
2024-06-10,43.0,-96.0,540
2024-06-10,43.0,-95.5,900
2024-06-10,43.0,-95.0,1350
2024-06-10,43.0,-94.5,270
2024-06-10,43.0,-94.0,180
2024-06-10,43.0,-93.5,360
2024-06-10,43.0,-93.0,270
2024-06-10,43.0,-92.5,270
2024-06-10,43.0,-92.0,270
2024-06-10,43.0,-91.5,90
2024-06-10,43.0,-91.0,720
2024-06-10,43.0,-90.5,900
2024-06-10,43.0,-90.0,900
2024-06-10,43.0,-89.5,270
2024-06-10,43.0,-89.0,180
2024-06-10,43.0,-88.5,90
2024-06-10,43.0,-88.0,450
2024-06-10,43.0,-87.5,360
2024-06-10,43.0,-87.0,180
2024-06-10,43.0,-86.5,270
2024-06-10,43.0,-85.5,180
2024-06-10,43.0,-83.0,450
2024-06-10,43.0,-82.5,180
2024-06-10,43.0,-82.0,90
2024-06-10,43.0,-80.5,540
2024-06-10,43.0,-79.5,450
2024-06-10,43.0,-79.0,90
2024-06-10,43.0,-71.0,90
2024-06-10,43.0,-68.5,90
2024-06-10,43.0,-68.0,360
2024-06-10,43.0,-67.5,180
2024-06-10,43.5,-112.5,90
2024-06-10,43.5,-112.0,360
2024-06-10,43.5,-111.5,450
2024-06-10,43.5,-110.5,450
2024-06-10,43.5,-110.0,630
2024-06-10,43.5,-109.5,540
2024-06-10,43.5,-109.0,180
2024-06-10,43.5,-107.5,90
2024-06-10,43.5,-107.0,90
2024-06-10,43.5,-106.5,90
2024-06-10,43.5,-106.0,90
2024-06-10,43.5,-105.5,90
2024-06-10,43.5,-104.5,900
2024-06-10,43.5,-104.0,270
2024-06-10,43.5,-103.0,360
2024-06-10,43.5,-102.5,990
2024-06-10,43.5,-102.0,1890
2024-06-10,43.5,-101.5,1080
2024-06-10,43.5,-101.0,900
2024-06-10,43.5,-100.5,90
2024-06-10,43.5,-99.5,180
2024-06-10,43.5,-99.0,540
2024-06-10,43.5,-98.5,450
2024-06-10,43.5,-98.0,630
2024-06-10,43.5,-97.5,360
2024-06-10,43.5,-97.0,450
2024-06-10,43.5,-96.5,180
2024-06-10,43.5,-96.0,180
2024-06-10,43.5,-95.5,450
2024-06-10,43.5,-95.0,2250
2024-06-10,43.5,-94.5,1710
2024-06-10,43.5,-94.0,630
2024-06-10,43.5,-93.5,540
2024-06-10,43.5,-93.0,450
2024-06-10,43.5,-92.5,360
2024-06-10,43.5,-92.0,360
2024-06-10,43.5,-91.5,270
2024-06-10,43.5,-91.0,900
2024-06-10,43.5,-90.5,1350
2024-06-10,43.5,-90.0,450
2024-06-10,43.5,-89.5,180
2024-06-10,43.5,-88.5,270
2024-06-10,43.5,-88.0,360
2024-06-10,43.5,-87.5,360
2024-06-10,43.5,-87.0,90
2024-06-10,43.5,-86.5,900
2024-06-10,43.5,-86.0,270
2024-06-10,43.5,-85.5,90
2024-06-10,43.5,-82.5,1440
2024-06-10,43.5,-82.0,810
2024-06-10,43.5,-81.5,180
2024-06-10,43.5,-81.0,360
2024-06-10,43.5,-80.5,1170
2024-06-10,43.5,-80.0,270
2024-06-10,43.5,-79.5,450
2024-06-10,43.5,-79.0,270
2024-06-10,43.5,-78.5,90
2024-06-10,43.5,-78.0,90
2024-06-10,43.5,-77.5,540
2024-06-10,43.5,-77.0,90
2024-06-10,43.5,-76.5,360
2024-06-10,43.5,-76.0,90
2024-06-10,43.5,-75.5,90
2024-06-10,43.5,-71.5,180
2024-06-10,43.5,-71.0,450
2024-06-10,44.0,-116.5,90
2024-06-10,44.0,-115.0,90
